event,strategy,spec,ref_bin,bin,bin_mid,estimate,se,ci_low,ci_high,nobs
2021-03-19,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[-60,-41]",-50.5,-7.296440947762807,2.7703838073467173,-12.726393210162374,-1.8664886853632412,121
2021-03-19,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[-40,-21]",-30.5,-6.244845121698615,1.8486026041101693,-9.868106225754547,-2.6215840176426837,121
2021-03-19,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[0,0]",0.0,9.878059237569449,2.4162804194059007,5.142149615533883,14.613968859605015,121
2021-03-19,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[1,20]",10.5,3.17365865260822,3.480837914675934,-3.6487836601566106,9.996100965373051,121
2021-03-19,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[21,40]",30.5,2.7912034938416603,2.9539778765917024,-2.998593144278076,8.581000131961396,121
2021-03-19,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[41,60]",50.5,6.213837610643102,3.181486160274199,-0.021875263494327335,12.44955048478053,121
2021-03-31,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[-60,-41]",-50.5,-10.2063582700744,1.7251103607928053,-13.587574577228299,-6.825141962920501,16
2021-03-31,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[-40,-21]",-30.5,-9.351864203868605,1.689764211947673,-12.663802059286043,-6.039926348451166,16
2021-03-31,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[0,0]",0.0,-5.561513788150528,1.8098739728415887,-9.108866774920042,-2.014160801381014,16
2021-03-31,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[1,20]",10.5,-9.471518046509175,4.14246612956282,-17.5907516604523,-1.352284432566048,16
2021-03-31,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[21,40]",30.5,-5.493701364862929,3.1036834246628904,-11.576920877202195,0.589518147476336,16
2021-03-31,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[41,60]",50.5,-8.070293126768703,3.045683606506905,-14.039832995522238,-2.1007532580151693,16
2021-03-31,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[-60,-41]",-50.5,12.92521521176414,6.169831287259248,0.8323458887360147,25.018084534792266,16
2021-03-31,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[-40,-21]",-30.5,7.89140366749379,4.415757504606845,-0.763481041535627,16.546288376523208,16
2021-03-31,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[0,0]",0.0,9.896857792706612,4.32249922071073,1.4247593201135818,18.368956265299644,16
2021-03-31,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[1,20]",10.5,0.6748256045072623,3.4986087782717354,-6.1824476009053395,7.532098809919864,16
2021-03-31,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[21,40]",30.5,13.102677342332697,5.256418883045293,2.800096331563923,23.405258353101473,16
2021-03-31,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[41,60]",50.5,27.28984504745827,9.084115486773332,9.48497869338254,45.094711401534,16
