Date,Term1_Futures_Price,Term1_Volume,Term1_OpenInterest,Term1_ContractSpec,Term1_SettlementDate,Term1_TTM,Term2_Futures_Price,Term2_Volume,Term2_OpenInterest,Term2_ContractSpec,Term2_SettlementDate,Term2_TTM,Index,OIS,CumDiv_current,Daily_Div_x,CumDiv_Term1,Daily_Div_y,CumDiv_Term2,Div_Sum1,Div_Sum2,Div_Sum1_Comp,Div_Sum2_Comp,implied_forward_raw,cal_NDX_rf,ois_fwd_raw,ois_fwd_NDX,spread_NDX,spread_NDX_filtered
2013-09-30,3209.0,281669.0,405751.0,DEC 13,2013-12-20,81.0,3202.0,837.0,140.0,MAR 14,2014-03-21,172.0,NDX,0.00101,98.6325029999999,0.0,109.9704269999999,0.0,121.1623629999999,11.337924000000001,22.52986,11.339212271614501,22.535295954554446,0.0013029943140616673,0.51547027809033,0.0002552475505497309,0.10097705296472871,41.44932251256013,0.4144932251256013
2013-10-01,3245.5,250183.0,401635.0,DEC 13,2013-12-20,80.0,3238.5,101.0,160.0,MAR 14,2014-03-21,171.0,NDX,0.000975,99.4428039999999,0.0,109.9704269999999,0.0,121.1623629999999,10.527623000000006,21.719559000000004,10.528763492491672,21.72458843538094,0.0012886326404526471,0.5097887368823659,0.00024640494559502457,0.09747887957605368,41.230985730631225,0.41230985730631226
2013-10-02,3237.5,241311.0,402570.0,DEC 13,2013-12-20,79.0,3230.5,215.0,139.0,MAR 14,2014-03-21,170.0,NDX,0.00095,99.4428039999999,0.0,109.9704269999999,0.0,121.1623629999999,10.527623000000006,21.719559000000004,10.52872035848077,21.72443081774792,0.0012917713544120524,0.5110304259212515,0.00024008883703552364,0.09498019926680057,41.60502266544509,0.4160502266544509
2013-10-03,3202.25,361755.0,389908.0,DEC 13,2013-12-20,78.0,3195.25,12.0,145.0,MAR 14,2014-03-21,169.0,NDX,0.00101,99.4428039999999,0.0,109.9704269999999,0.0,121.1623629999999,10.527623000000006,21.719559000000004,10.52877489741659,21.72470804378571,0.0013060137159623952,0.5166647667543541,0.0002552496984133956,0.10097790266903563,41.56868640853185,0.4156868640853185
2013-10-04,3234.5,201543.0,393540.0,DEC 13,2013-12-20,77.0,3227.5,8.0,145.0,MAR 14,2014-03-21,168.0,NDX,0.00101,99.4428039999999,0.0,109.9704269999999,0.0,121.1623629999999,10.527623000000006,21.719559000000004,10.528760129500991,21.724677576071006,0.0012930293555866168,0.5115280967155846,0.00025525041437557405,0.1009781859068205,41.05499108087641,0.41054991080876413
2013-10-07,3205.0,239190.0,390982.0,DEC 13,2013-12-20,74.0,3198.0,9.0,148.0,MAR 14,2014-03-21,165.0,NDX,0.001095,99.4428039999999,0.0,109.9704269999999,0.0,121.1623629999999,10.527623000000006,21.719559000000004,10.528807796238464,21.725009251836564,0.0013049802089859508,0.516255906851585,0.0002767293794956327,0.1094753589213492,40.67805479302358,0.40678054793023577
2013-10-08,3150.75,418005.0,377723.0,DEC 13,2013-12-20,73.0,3144.25,255.0,328.0,MAR 14,2014-03-21,164.0,NDX,0.001145,99.49311999999989,0.0,109.9704269999999,0.0,121.1623629999999,10.47730700000001,21.66924300000001,10.478523313480002,21.67489445895909,0.00148561583284601,0.5877161536533666,0.0002893633710072674,0.11447342149738052,47.32427321559861,0.4732427321559861
2013-10-09,3132.5,441569.0,375567.0,DEC 13,2013-12-20,72.0,3126.0,396.0,151.0,MAR 14,2014-03-21,163.0,NDX,0.0011088,99.7719819999999,0.0,109.9704269999999,0.0,121.1623629999999,10.198445000000007,21.390381000000005,10.199575803581608,21.395750413438627,0.0014943122931680985,0.5911565115829841,0.00028021785888743267,0.11085541670272062,48.030109488026355,0.4803010948802635
2013-10-10,3193.5,342187.0,373357.0,DEC 13,2013-12-20,71.0,3186.75,410.0,195.0,MAR 14,2014-03-21,162.0,NDX,0.001,99.7719819999999,0.0,109.9704269999999,0.0,121.1623629999999,10.198445000000007,21.390381000000005,10.199450679993063,21.395193835725003,0.00138769045728937,0.5489764446419486,0.0002527279342130484,0.09998028166670048,44.899616297524815,0.44899616297524814
2013-10-11,3225.5,230009.0,369573.0,DEC 13,2013-12-20,70.0,3218.75,31.0,192.0,MAR 14,2014-03-21,161.0,NDX,0.00104,99.7719819999999,0.0,109.9704269999999,0.0,121.1623629999999,10.198445000000007,21.390381000000005,10.199476176105563,21.395355451937004,0.0013740087139011425,0.5435638868180345,0.00026283573766194834,0.10397897314099057,43.95849136770439,0.4395849136770439
2013-10-14,3248.25,233830.0,365168.0,DEC 13,2013-12-20,67.0,3241.5,87.0,201.0,MAR 14,2014-03-21,158.0,NDX,0.000925,99.7719819999999,0.0,109.9704269999999,0.0,121.1623629999999,10.198445000000007,21.390381000000005,10.199322845317887,21.39472295025438,0.0013642686027888207,0.5397106560483247,0.0002337791987059301,0.0924840786089394,44.722657743938534,0.4472265774393853
2013-10-15,3240.75,329005.0,369618.0,DEC 13,2013-12-20,66.0,3234.0,52.0,198.0,MAR 14,2014-03-21,157.0,NDX,0.00107,99.7719819999999,0.0,109.9704269999999,0.0,121.1623629999999,10.198445000000007,21.390381000000005,10.199445297480423,21.395371791811378,0.0013675778627568747,0.5410198138378844,0.000270419174994041,0.10697901428335689,43.40407995545276,0.43404079955452757
2013-10-16,3264.0,228467.0,366397.0,DEC 13,2013-12-20,65.0,3257.5,100.0,195.0,MAR 14,2014-03-21,156.0,NDX,0.00099,99.7719819999999,0.0,109.9704269999999,0.0,121.1623629999999,10.198445000000007,21.390381000000005,10.19935648602188,21.394969236724506,0.001434125488236182,0.5673463469945336,0.0002502052758071027,0.09898230691269998,46.83640400818336,0.4683640400818336
2013-10-17,3301.0,209745.0,367580.0,DEC 13,2013-12-20,64.0,3294.0,105.0,211.0,MAR 14,2014-03-21,155.0,NDX,0.00092,99.81747999999989,0.0,109.9704269999999,0.0,121.1623629999999,10.152947000000012,21.34488300000001,10.153777285443567,21.349110472660843,0.001267030609087838,0.5012428783204634,0.00023251752602249098,0.09198495534955688,40.92579229709066,0.4092579229709066
2013-10-18,3342.0,235866.0,361601.0,DEC 13,2013-12-20,63.0,3335.25,291.0,287.0,MAR 14,2014-03-21,154.0,NDX,0.0009,99.81747999999989,0.0,109.9704269999999,0.0,121.1623629999999,10.152947000000012,21.34488300000001,10.153746544576261,21.348991889977512,0.0013260863556701086,0.5246055912541089,0.00022746417439267752,0.08998582723226804,43.461976402184085,0.4346197640218408
2013-10-21,3354.0,174606.0,360475.0,DEC 13,2013-12-20,60.0,3347.25,94.0,318.0,MAR 14,2014-03-21,151.0,NDX,0.0008799999999999,99.81747999999989,0.0,109.9704269999999,0.0,121.1623629999999,10.152947000000012,21.34488300000001,10.153691549446679,21.348822316740343,0.001321322143652326,0.5227208480382828,0.00022241182404347803,0.08798709522599131,43.473375281229146,0.4347337528122915
2013-10-22,3356.5,330949.0,367018.0,DEC 13,2013-12-20,59.0,3349.75,236.0,188.0,MAR 14,2014-03-21,150.0,NDX,0.00086,99.81747999999989,0.0,109.9704269999999,0.0,121.1623629999999,10.152947000000012,21.34488300000001,10.153662500737207,21.348707291537508,0.0013203154337826373,0.5223225891887356,0.00021735825345059467,0.08598788048594955,43.633470870278614,0.4363347087027861
2013-10-23,3340.0,244371.0,370455.0,DEC 13,2013-12-20,58.0,3333.25,68.0,214.0,MAR 14,2014-03-21,149.0,NDX,0.00086,99.88367199999989,0.0,109.9704269999999,0.0,121.1623629999999,10.08675500000001,21.27869100000001,10.0874537879714,21.282478015923257,0.0013268382659461508,0.5249030502644113,0.00021735877262352155,0.08598808587304149,43.89149643913698,0.4389149643913698
2013-10-24,3371.0,191455.0,371276.0,DEC 13,2013-12-20,57.0,3364.25,58.0,227.0,MAR 14,2014-03-21,148.0,NDX,0.0008699999999999,99.88367199999989,0.0,109.9704269999999,0.0,121.1623629999999,10.08675500000001,21.27869100000001,10.087449725250636,21.282496339240506,0.0013146795757532637,0.5200930189793131,0.00021988637731817917,0.08698801740059835,43.31050015787148,0.4331050015787148
2013-10-25,3373.75,223017.0,377475.0,DEC 13,2013-12-20,56.0,3367.0,32.0,223.0,MAR 14,2014-03-21,147.0,NDX,0.0008699999999999,99.88367199999989,0.0,109.9704269999999,0.0,121.1623629999999,10.08675500000001,21.27869100000001,10.087437537088343,21.282470627488884,0.001313607161234076,0.5196687670816126,0.0002198869086382782,0.086988227593165,43.26805394884476,0.4326805394884476
2013-10-28,3383.25,196908.0,387124.0,DEC 13,2013-12-20,53.0,3376.75,448.0,605.0,MAR 14,2014-03-21,144.0,NDX,0.0008699999999999,99.88367199999989,0.0,109.9704269999999,0.0,121.1623629999999,10.08675500000001,21.27869100000001,10.087400972601468,21.282393492234007,0.0013835914219102463,0.5473548482282293,0.00021988850261434045,0.08698885817710172,46.03659900511276,0.4603659900511276
2013-10-29,3384.0,208676.0,393880.0,DEC 13,2013-12-20,52.0,3377.75,53.0,731.0,MAR 14,2014-03-21,143.0,NDX,0.000835,100.17838599999989,0.0,109.9704269999999,0.0,121.1623629999999,9.792041000000012,20.98397700000001,9.79263151447254,20.98745698857457,0.0014570205109718515,0.576403718626227,0.00021104399019433728,0.0834899301867708,49.291378843945616,0.49291378843945616
2013-10-30,3392.25,286343.0,403224.0,DEC 13,2013-12-20,51.0,3386.25,256.0,815.0,MAR 14,2014-03-21,142.0,NDX,0.0008688,100.29273199999989,0.0,109.9704269999999,0.0,121.1623629999999,9.677695000000014,20.869631000000012,9.678290565350313,20.873206941706425,0.0015270505233055953,0.6041078993296861,0.00021958630665053214,0.08686930812548525,51.72385912042009,0.5172385912042009
2013-10-31,3369.0,252289.0,412561.0,DEC 13,2013-12-20,50.0,3362.75,246.0,1017.0,MAR 14,2014-03-21,141.0,NDX,0.0008799999999999,100.34107399999989,0.0,109.9704269999999,0.0,121.1623629999999,9.629353000000009,20.821289000000007,9.62994146046112,20.82487720213767,0.0014635919965650945,0.5790034272125649,0.0002224172601126284,0.08798924575884201,49.101418145372286,0.4910141814537229
2013-11-01,3368.0,230195.0,414860.0,DEC 13,2013-12-20,49.0,3361.75,35.0,1009.0,MAR 14,2014-03-21,140.0,NDX,0.00085,100.34107399999989,0.0,109.9704269999999,0.0,121.1623629999999,9.629353000000009,20.821289000000007,9.629910031322856,20.824730296376398,0.0014639911407605677,0.579161330410774,0.00021483625574969523,0.08499016710976955,49.41711633010045,0.49417116330100447
2013-11-04,3377.5,142512.0,417890.0,DEC 13,2013-12-20,46.0,3371.25,265.0,1251.0,MAR 14,2014-03-21,137.0,NDX,0.00083,100.4005769999999,0.0,109.9704269999999,0.0,121.1623629999999,9.569850000000002,20.761786,9.570357467879168,20.765064920397304,0.0014598773957015254,0.5775339147830211,0.00020978330687038138,0.08299119832234868,49.45427164606724,0.4945427164606724
2013-11-05,3379.75,224570.0,419271.0,DEC 13,2013-12-20,45.0,3373.75,22.0,1261.0,MAR 14,2014-03-21,136.0,NDX,0.00085,101.4928179999999,0.0,109.9704269999999,0.0,121.1623629999999,8.477609000000001,19.669545,8.478059372978127,19.672703054724998,0.0015331446380584257,0.6065187579132234,0.00021483828454349485,0.08499096970951445,52.15277882037089,0.5215277882037089
2013-11-06,3376.0,217470.0,412193.0,DEC 13,2013-12-20,44.0,3370.0,19.0,1263.0,MAR 14,2014-03-21,135.0,NDX,0.00086,103.9693949999999,0.0,109.9704269999999,0.0,121.1623629999999,6.001031999999995,17.192967999999993,6.001347387570662,17.195740366089993,0.0015358932315423512,0.607606113577194,0.00021736604130295767,0.08599096139457667,52.161515218261734,0.5216151521826173
2013-11-07,3319.5,404482.0,408717.0,DEC 13,2013-12-20,43.0,3313.5,68.0,1285.0,MAR 14,2014-03-21,134.0,NDX,0.0008799999999999,104.0122249999999,0.0,109.9704269999999,0.0,121.1623629999999,5.958202,17.150138,5.958515136616222,17.152946811490217,0.0015620196887828897,0.6179418549031213,0.00022242106551928487,0.08799075119444237,52.99511037086789,0.5299511037086789
2013-11-08,3360.5,289374.0,405355.0,DEC 13,2013-12-20,42.0,3354.5,72.0,1290.0,MAR 14,2014-03-21,133.0,NDX,0.00086,104.0122249999999,0.0,109.9704269999999,0.0,121.1623629999999,5.958202,17.150138,5.958500903133666,17.15286248997839,0.0015429750835933564,0.6104077253775916,0.00021736707972519476,0.08599137219897815,52.44163531786135,0.5244163531786135
2013-11-11,3354.25,164939.0,398843.0,DEC 13,2013-12-20,39.0,3348.25,29.0,1290.0,MAR 14,2014-03-21,130.0,NDX,0.000905,104.0122249999999,0.0,109.9704269999999,0.0,121.1623629999999,5.958202,17.150138,5.958494076027208,17.15294038018847,0.001545870237908975,0.6115530611508033,0.00022874146269469264,0.09049112809899929,52.106193305180405,0.521061933051804
2013-11-12,3364.5,196199.0,395919.0,DEC 13,2013-12-20,38.0,3358.5,8.0,1288.0,MAR 14,2014-03-21,129.0,NDX,0.0008938,104.5033019999999,0.0,109.9704269999999,0.0,121.1623629999999,5.467124999999996,16.659060999999994,5.467382899472704,16.66172876814598,0.0015413638407990593,0.6097703106457817,0.00022591146403527773,0.0893715681897802,52.039874245600146,0.5203987424560015
2013-11-13,3402.0,269387.0,407592.0,DEC 13,2013-12-20,37.0,3395.75,51.0,1293.0,MAR 14,2014-03-21,128.0,NDX,0.0008699999999999,104.7417589999999,0.0,109.9704269999999,0.0,121.1623629999999,5.228667999999999,16.420603999999997,5.228901765031832,16.42314372008533,0.0014511035500115455,0.5740629428617103,0.000219897004209324,0.08699222144544687,48.70707214162635,0.48707072141626345
2013-11-14,3410.5,225748.0,403001.0,DEC 13,2013-12-20,36.0,3404.25,44.0,1315.0,MAR 14,2014-03-21,127.0,NDX,0.00084,105.4728869999999,0.0,109.9704269999999,0.0,121.1623629999999,4.497540000000001,15.689475999999999,4.497728896680001,15.691800657360666,0.001447752576479111,0.5727372830027253,0.00021231549883138356,0.08399294459263526,48.874433841009,0.48874433841009
2013-11-15,3416.5,156493.0,393904.0,DEC 13,2013-12-20,35.0,3410.5,120.0,1372.0,MAR 14,2014-03-21,126.0,NDX,0.00086,105.4728869999999,0.0,109.9704269999999,0.0,121.1623629999999,4.497540000000001,15.689475999999999,4.497728022158334,15.691837266137998,0.0015183024535310174,0.6006471244738091,0.00021737071428207244,0.08599281004565504,51.4654314428154,0.514654314428154
2013-11-18,3384.0,223476.0,392246.0,DEC 13,2013-12-20,32.0,3378.0,581.0,1684.0,MAR 14,2014-03-21,123.0,NDX,0.0008699999999999,105.4728869999999,0.0,109.9704269999999,0.0,121.1623629999999,4.497540000000001,15.689475999999999,4.497713904880001,15.6918078483705,0.0015328603947926123,0.6064063100278466,0.00021989966109292602,0.08699327252027843,51.941303750756816,0.5194130375075682
2013-11-19,3375.5,258679.0,394927.0,DEC 13,2013-12-20,31.0,3369.75,890.0,2523.0,MAR 14,2014-03-21,122.0,NDX,0.0008799999999999,107.9967829999999,0.0,109.9704269999999,0.0,121.1623629999999,1.9736440000000073,13.165580000000006,1.9737187791782294,13.167543134262228,0.0016118036166545835,0.6376365955996155,0.00022242758937585094,0.0879933320607762,54.96432635388393,0.5496432635388393
2013-11-20,3366.5,290183.0,392555.0,DEC 13,2013-12-20,30.0,3360.5,719.0,2952.0,MAR 14,2014-03-21,121.0,NDX,0.00083,108.5223249999999,0.0,109.9704269999999,0.0,121.1623629999999,1.4481020000000058,12.640038000000004,1.4481520801941723,12.64180110974492,0.0015420810520325734,0.6100540425623368,0.00020979104500851165,0.08299425956380681,52.705978299852994,0.52705978299853
2013-11-21,3400.5,204624.0,397354.0,DEC 13,2013-12-20,29.0,3394.25,1237.0,3559.0,MAR 14,2014-03-21,120.0,NDX,0.00082,108.6158249999999,0.0,109.9704269999999,0.0,121.1623629999999,1.3546019999999999,12.546537999999998,1.3546467394938333,12.548252693526665,0.0014532090484145055,0.5748958872848593,0.00020726408683335862,0.08199458380220781,49.29013034826515,0.4929013034826515
2013-11-22,3420.0,163835.0,401343.0,DEC 13,2013-12-20,28.0,3414.0,330.0,3536.0,MAR 14,2014-03-21,119.0,NDX,0.00084,108.6158249999999,0.0,109.9704269999999,0.0,121.1623629999999,1.3546019999999999,12.546537999999998,1.3546462503319998,12.548279877692332,0.0015180050489804753,0.6005294699263419,0.00021231946179511851,0.08399451235850842,51.65349575678335,0.5165349575678335
2013-11-25,3429.0,177967.0,402094.0,DEC 13,2013-12-20,25.0,3423.0,75.0,3576.0,MAR 14,2014-03-21,116.0,NDX,0.00086,108.7263749999999,0.0,109.9704269999999,0.0,121.1623629999999,1.2440519999999964,12.435987999999995,1.2440891487749963,12.437711075226217,0.0015140677431324523,0.5989718544260251,0.00021737590671655482,0.08599486419556016,51.2976990230465,0.512976990230465
2013-11-26,3447.25,188922.0,406212.0,DEC 13,2013-12-20,24.0,3441.25,1272.0,4745.0,MAR 14,2014-03-21,115.0,NDX,0.000825,108.7494149999999,0.0,109.9704269999999,0.0,121.1623629999999,1.2210120000000018,12.412948,1.2210455778300018,12.414583664502082,0.001506040798380015,0.5957963597986873,0.00020853019750588508,0.08249546274958092,51.33008970491064,0.5133008970491064
2013-11-27,3468.5,146375.0,404123.0,DEC 13,2013-12-20,23.0,3462.5,446.0,5118.0,MAR 14,2014-03-21,114.0,NDX,0.000895,109.3396999999999,0.0,109.9704269999999,0.0,121.1623629999999,0.6307270000000074,11.822663000000006,0.6307450326601393,11.824338369869297,0.0014970878064037851,0.5922545168190798,0.0002262231755443267,0.08949488263292045,50.27596341861593,0.5027596341861593
2013-11-29,3487.5,97742.0,405917.0,DEC 13,2013-12-20,21.0,3481.5,595.0,5288.0,MAR 14,2014-03-21,112.0,NDX,0.00086,109.3396999999999,0.0,109.9704269999999,0.0,121.1623629999999,0.6307270000000074,11.822663000000006,0.6307428207355906,11.82424460958356,0.0014889068592218724,0.5890180981537078,0.000217377983760203,0.08599568588315724,50.302241227055056,0.5030224122705506
2013-12-02,3483.0,231123.0,411318.0,DEC 13,2013-12-20,18.0,3477.0,358.0,5433.0,MAR 14,2014-03-21,109.0,NDX,0.00091,109.3396999999999,0.0,109.9704269999999,0.0,121.1623629999999,0.6307270000000074,11.822663000000006,0.6307413490392574,11.824291736031908,0.0014908441142591489,0.5897844847618611,0.00023001731199001618,0.09099585968835805,49.878862507350306,0.498788625073503
2013-12-03,3475.75,224700.0,422172.0,DEC 13,2013-12-20,17.0,3470.0,2040.0,6814.0,MAR 14,2014-03-21,108.0,NDX,0.0009188,109.3396999999999,0.0,109.9704269999999,0.0,121.1623629999999,0.6307270000000074,11.822663000000006,0.6307406829214646,11.824292399414665,0.0015658675279117684,0.6194640769760842,0.00023224214575168212,0.09187601370396216,52.758806327212206,0.527588063272122
2013-12-04,3482.5,281577.0,414652.0,DEC 13,2013-12-20,16.0,3476.75,2130.0,7854.0,MAR 14,2014-03-21,107.0,NDX,0.00091,109.4338469999999,0.0,109.9704269999999,0.0,121.1623629999999,0.5365800000000007,11.728515999999999,0.5365908508400008,11.730102118892944,0.0015628636467246437,0.6182757283745843,0.0002300184748083023,0.09099631970438332,52.72794086702011,0.5272794086702011
2013-12-05,3478.75,250042.0,413876.0,DEC 13,2013-12-20,15.0,3473.0,3212.0,9668.0,MAR 14,2014-03-21,106.0,NDX,0.0008799999999999,109.4338469999999,0.0,109.9704269999999,0.0,121.1623629999999,0.5365800000000007,11.728515999999999,0.5365898373000006,11.730035494406222,0.0015645292552231016,0.6189346504179303,0.00022243628844709207,0.08799677345159686,53.09378769663334,0.5309378769663334
2013-12-06,3504.0,254913.0,413465.0,DEC 13,2013-12-20,14.0,3498.25,4733.0,13013.0,MAR 14,2014-03-21,105.0,NDX,0.00089,109.4338469999999,0.0,109.9704269999999,0.0,121.1623629999999,0.5365800000000007,11.728515999999999,0.5365892858150006,11.730038263639166,0.0015532578528258956,0.6144756340849697,0.00022496443595310112,0.08899691971771033,52.54787143672595,0.5254787143672595
2013-12-09,3518.5,190605.0,404356.0,DEC 13,2013-12-20,11.0,3513.0,6189.0,17416.0,MAR 14,2014-03-21,102.0,NDX,0.0008799999999999,109.4669789999999,0.0,109.9704269999999,0.0,121.1623629999999,0.5034480000000059,11.695384000000004,0.5034547685786726,11.69684202453867,0.001617897603438001,0.6400474035578906,0.00022243846332137274,0.08799763384142219,55.204976971646836,0.5520497697164684
2013-12-10,3516.0,181862.0,403463.0,DEC 13,2013-12-20,10.0,3510.5,4938.0,19902.0,MAR 14,2014-03-21,101.0,NDX,0.0008799999999999,109.4669789999999,0.0,109.9704269999999,0.0,121.1623629999999,0.5034480000000059,11.695384000000004,0.5034541532533393,11.696827730180448,0.0016190439313241711,0.6405008959084634,0.00022243900704665975,0.08799784894153573,55.250304696692766,0.5525030469669276
2013-12-11,3470.5,302895.0,386926.0,DEC 13,2013-12-20,9.0,3465.5,34905.0,44156.0,MAR 14,2014-03-21,100.0,NDX,0.0008562999999999,109.7873689999999,0.0,109.9704269999999,0.0,121.1623629999999,0.1830580000000026,11.374994000000001,0.1830599594070701,11.376346834355862,0.0017844576321011107,0.7059392830290109,0.000216448977479633,0.08562816691501965,62.031111611399126,0.6203111161139913
2013-12-12,3459.5,300255.0,315919.0,DEC 13,2013-12-20,8.0,3455.0,135385.0,126443.0,MAR 14,2014-03-21,99.0,NDX,0.0008699999999999,109.8657029999999,0.0,109.9704269999999,0.0,121.1623629999999,0.10472400000000448,11.296660000000003,0.10472501233200449,11.298011362952503,0.0019346968462117253,0.76537457652332,0.00021991241502661296,0.08699831803250624,67.83762584908138,0.6783762584908137
2013-12-13,3457.5,152853.0,236892.0,DEC 13,2013-12-20,7.0,3453.25,257914.0,209312.0,MAR 14,2014-03-21,98.0,NDX,0.000915,109.9154079999999,0.0,109.9704269999999,0.0,121.1623629999999,0.05501900000000148,11.246955,0.05501948943985565,11.248355714520624,0.002008163626013859,0.7944383575439443,0.00023128755167567405,0.09149837209147545,70.29399854524688,0.7029399854524688
2013-12-16,3474.5,130770.0,182575.0,DEC 13,2013-12-20,4.0,3470.0,308369.0,305200.0,MAR 14,2014-03-21,95.0,NDX,0.0008749999999999,109.9154079999999,0.0,109.9704269999999,0.0,121.1623629999999,0.05501900000000148,11.246955,0.055019267453473714,11.24825347657552,0.0019263572376910787,0.7620753907349322,0.00022117840520996523,0.0874991493138324,67.45762414210998,0.6745762414210998
2013-12-17,3465.25,87524.0,151382.0,DEC 13,2013-12-20,3.0,3460.75,241089.0,365523.0,MAR 14,2014-03-21,94.0,NDX,0.00096,109.9154079999999,0.0,109.9704269999999,0.0,121.1623629999999,0.05501900000000148,11.246955,0.05501922007600148,11.24836461836,0.001931531383575269,0.7641223055902163,0.0002426647253488401,0.09599923200613455,66.81230735840818,0.6681230735840817
2013-12-18,3512.75,66150.0,130874.0,DEC 13,2013-12-20,2.0,3508.5,397935.0,393833.0,MAR 14,2014-03-21,93.0,NDX,0.00094,109.9704269999999,0.0,109.9704269999999,0.0,121.1623629999999,0.0,11.191935999999998,0.0,11.193294887562667,0.0019765980748880363,0.7819508867688935,0.00023760987025944758,0.09399950911362762,68.79513776552658,0.6879513776552658
2013-12-19,3497.0,56645.0,120706.0,DEC 13,2013-12-20,1.0,3492.75,252983.0,405505.0,MAR 14,2014-03-21,92.0,NDX,0.00099,109.9704269999999,0.0,109.9704269999999,0.0,121.1623629999999,0.0,11.191935999999998,0.0,11.193351779903997,0.0019855166656859158,0.7854791204911316,0.00025024931181460985,0.09899972775083467,68.6479392740297,0.6864793927402969
2013-12-20,3503.98,2467.0,,DEC 13,2013-12-20,0.0,3532.25,173625.0,409742.0,MAR 14,2014-03-21,91.0,NDX,0.0009625,109.9704269999999,0.0,109.9704269999999,0.0,121.1623629999999,0.0,11.191935999999998,0.0,11.193297491242221,0.011262420873190626,,0.00024329861111116458,0.09625000000002115,,
2013-12-23,3564.75,131151.0,410314.0,MAR 14,2014-03-21,88.0,3558.0,6.0,39.0,JUN 14,2014-06-20,179.0,NDX,0.0009299999999999,109.9704269999999,0.0,121.1623629999999,0.0,133.24049499999992,11.191935999999998,23.270068000000023,11.193208150058664,23.27544823363886,0.0014911422730170543,0.5899024376770764,0.00023502990320189987,0.09297886280514721,49.692357487192915,0.4969235748719292
2013-12-24,3569.75,47467.0,413409.0,MAR 14,2014-03-21,87.0,3563.0,1.0,39.0,JUN 14,2014-06-20,178.0,NDX,0.00095,110.3814279999999,0.0,121.1623629999999,0.0,133.24049499999992,10.780935,22.859067000000024,10.782172561496873,22.86443570587461,0.0014892376013935227,0.5891489412106243,0.00024008376965700684,0.09497819458958512,49.41707466210392,0.4941707466210392
2013-12-26,3581.75,54009.0,415341.0,MAR 14,2014-03-21,85.0,3575.0,6.0,42.0,JUN 14,2014-06-20,176.0,NDX,0.00096,110.3814279999999,0.0,121.1623629999999,0.0,133.24049499999992,10.780935,22.859067000000024,10.7821568393,22.864431261056023,0.0014842663026981562,0.587182273594875,0.00024261167468719869,0.09597824493119948,49.12040286636755,0.49120402866367546
2013-12-27,3570.25,94798.0,413986.0,MAR 14,2014-03-21,84.0,3563.25,15.0,56.0,JUN 14,2014-06-20,175.0,NDX,0.00096,110.5997449999999,0.0,121.1623629999999,0.0,133.24049499999992,10.562618,22.640750000000025,10.563801013215999,22.646032841666692,0.0014192951968103884,0.5614794185183954,0.00024261232150668555,0.09597850081583165,46.55009177025638,0.4655009177025638
2013-12-30,3565.75,90196.0,415959.0,MAR 14,2014-03-21,81.0,3558.75,,56.0,JUN 14,2014-06-20,172.0,NDX,0.00091,110.97012099999989,0.0,121.1623629999999,0.0,133.24049499999992,10.192242000000007,22.270374000000032,10.193285430774758,22.27521533185903,0.0014211438760198813,0.5622107641397333,0.00022998068923163473,0.0909813715641632,47.12293925755701,0.47122939257557006
2013-12-31,3583.75,71635.0,419471.0,MAR 14,2014-03-21,80.0,3577.0,3.0,55.0,JUN 14,2014-06-20,171.0,NDX,0.00092,110.97012099999989,0.0,121.1623629999999,0.0,133.24049499999992,10.192242000000007,22.270374000000032,10.193283873626674,22.27524007671903,0.0014835949768650103,0.5869166941443997,0.0002325080205825003,0.09198119495571441,49.49354991886853,0.4949354991886853
2014-01-02,3559.25,196559.0,421668.0,MAR 14,2014-03-21,78.0,3552.25,3.0,56.0,JUN 14,2014-06-20,169.0,NDX,0.00094,111.77830499999989,0.0,121.1623629999999,0.0,133.24049499999992,9.38405800000001,21.462190000000035,9.385013609906343,21.466925393754757,0.0014240491853234616,0.56336011727082,0.0002375627275021941,0.09398085923163722,46.937925803918276,0.4693792580391828
2014-01-03,3531.5,195452.0,423062.0,MAR 14,2014-03-21,77.0,3524.5,9.0,61.0,JUN 14,2014-06-20,168.0,NDX,0.0009313,111.77830499999989,0.0,121.1623629999999,0.0,133.24049499999992,9.38405800000001,21.462190000000035,9.384992627413324,21.466853805427668,0.001435195209275486,0.5677695333397528,0.00023536506096655252,0.09311145269006474,47.465808064968805,0.47465808064968806
2014-01-06,3517.75,246009.0,430426.0,MAR 14,2014-03-21,74.0,3511.0,15.0,63.0,JUN 14,2014-06-20,165.0,NDX,0.00095,111.77830499999989,0.0,121.1623629999999,0.0,133.24049499999992,9.38405800000001,21.462190000000035,9.3849742489964,21.466862497614617,0.001511676839005549,0.5980260022439535,0.00024009200425578747,0.09498145223305879,50.30445500108948,0.5030445500108948
2014-01-07,3548.75,191716.0,432145.0,MAR 14,2014-03-21,73.0,3541.5,36.0,86.0,JUN 14,2014-06-20,164.0,NDX,0.00092,111.82376199999989,0.0,121.1623629999999,0.0,133.24049499999992,9.338601000000011,21.416733000000036,9.339472083948845,21.421220995382033,0.0013579616109551385,0.537215582355879,0.00023251217911690603,0.09198284009020459,44.52327422656744,0.4452327422656744
