Date,Term1_Futures_Price,Term1_Volume,Term1_OpenInterest,Term1_ContractSpec,Term1_SettlementDate,Term1_TTM,Term2_Futures_Price,Term2_Volume,Term2_OpenInterest,Term2_ContractSpec,Term2_SettlementDate,Term2_TTM,Index,OIS,CumDiv_current,Daily_Div_x,CumDiv_Term1,Daily_Div_y,CumDiv_Term2,Div_Sum1,Div_Sum2,Div_Sum1_Comp,Div_Sum2_Comp,implied_forward_raw,cal_SPX_rf,ois_fwd_raw,ois_fwd_SPX,spread_SPX,spread_SPX_filtered
2012-03-07,1352.75,1888277.0,2624143.0,MAR 12,2012-03-16,9.0,1347.0,209354.0,373355.0,JUN 12,2012-06-15,100.0,SPX,0.00116,54.64812100000003,0.004074,55.417750000000034,0.006448,62.56934600000003,0.7696290000000019,7.921225,0.7696401596205019,7.92250119736111,0.001036454142309351,0.410025814539963,0.0002932137190241324,0.11599663609745897,29.402917844250403,0.29402917844250404
2012-03-08,1366.5,1830086.0,2179740.0,MAR 12,2012-03-16,8.0,1360.5,917534.0,846470.0,JUN 12,2012-06-15,99.0,SPX,0.00121,54.77822300000003,0.004074,55.417750000000034,0.006448,62.56934600000003,0.6395270000000011,7.791122999999999,0.6395355980852233,7.792419248089124,0.0008432816256018771,0.33360591782052285,0.0003058528870669708,0.12099674653198844,21.26091712885344,0.2126091712885344
2012-03-09,1372.5,1062312.0,1854247.0,MAR 12,2012-03-16,7.0,1366.75,1889522.0,1284377.0,JUN 12,2012-06-15,98.0,SPX,0.001225,54.77822300000003,0.004074,55.417750000000034,0.006448,62.56934600000003,0.6395270000000011,7.791122999999999,0.6395346165889246,7.792422061550207,0.0010216641569154028,0.40417483130719234,0.0003096454021962458,0.12249708218752584,28.167774911966646,0.2816777491196665
2012-03-12,1372.5,904651.0,1375654.0,MAR 12,2012-03-16,4.0,1366.75,1876250.0,1797488.0,JUN 12,2012-06-15,95.0,SPX,0.00127,54.86203600000003,0.004074,55.417750000000034,0.006448,62.56934600000003,0.5557140000000018,7.70731,0.5557179208710018,7.708601509654861,0.001021723714830891,0.4041983926803525,0.00032102324778282565,0.1269982079140849,27.720018476626763,0.2772001847662676
2012-03-13,1396.25,1018838.0,946449.0,MAR 12,2012-03-16,3.0,1390.75,2739820.0,2371441.0,JUN 12,2012-06-15,94.0,SPX,0.00129,55.348574000000035,0.004074,55.417750000000034,0.006448,62.56934600000003,0.0691759999999988,7.220771999999997,0.0691763718209988,7.221988098350996,0.0011836919197978357,0.4682737265134295,0.00032607982797516755,0.12899861326490145,33.92751132485281,0.3392751132485281
2012-03-14,1394.25,511055.0,787821.0,MAR 12,2012-03-16,2.0,1388.75,2095305.0,2563097.0,JUN 12,2012-06-15,93.0,SPX,0.00133,55.39078100000003,0.004074,55.417750000000034,0.006448,62.56934600000003,0.02696900000000113,7.178564999999999,0.02696909963547335,7.179798217645623,0.0011854381551446025,0.4689645448923702,0.00033619196035949983,0.13299901728507688,33.59655276072934,0.33596552760729337
2012-03-15,1401.75,352598.0,703075.0,MAR 12,2012-03-16,1.0,1396.0,1946542.0,2672834.0,JUN 12,2012-06-15,92.0,SPX,0.00135,55.41367600000003,0.004074,55.417750000000034,0.006448,62.56934600000003,0.004074000000002798,7.155670000000001,0.004074007638752797,7.156904353075,0.0010007678033177037,0.3959081419718388,0.0003412487203171555,0.13499949375184173,26.09086482199971,0.2609086482199971
2012-03-16,1405.11,48062.0,,MAR 12,2012-03-16,0.0,1398.5,1377398.0,2681911.0,JUN 12,2012-06-15,91.0,SPX,0.00132,55.417750000000034,0.004074,55.417750000000034,0.006448,62.56934600000003,0.0,7.151595999999998,0.0,7.152789124599331,0.00038629653521748963,0.1528206073387871,0.00033366666666667655,0.13200000000000392,2.082060733878319,0.020820607338783187
2012-03-19,1404.0,1517944.0,2680501.0,JUN 12,2012-06-15,88.0,1397.75,1002.0,1340.0,SEP 12,2012-09-21,186.0,SPX,0.001385,55.42775300000003,0.006448,62.56934600000003,0.005104,70.70450300000006,7.141593,15.276750000000028,7.142801912992834,15.282215893843777,0.0013389247199431242,0.49184989712196403,0.0003769001761293467,0.13845312592506615,35.33967711968979,0.3533967711968979
2012-03-20,1400.0,1583682.0,2692793.0,JUN 12,2012-06-15,87.0,1393.75,121.0,1332.0,SEP 12,2012-09-21,185.0,SPX,0.00147,55.445510000000034,0.006448,62.56934600000003,0.005104,70.70450300000006,7.123835999999997,15.258993000000025,7.125101371369498,15.264756448814401,0.0013429190308686945,0.4933171950129898,0.00040002455794252434,0.14694779679521303,34.63693982177768,0.3463693982177768
2012-03-21,1397.5,1533339.0,2696753.0,JUN 12,2012-06-15,86.0,1391.25,1792.0,2873.0,SEP 12,2012-09-21,184.0,SPX,0.001375,55.49227700000004,0.006448,62.56934600000003,0.005104,70.70450300000006,7.0770689999999945,15.212226000000022,7.07823131029062,15.217571407191688,0.0013451298438096337,0.49412933037904916,0.00037418264694988324,0.1374548498999571,35.667448047909204,0.35667448047909206
2012-03-22,1389.0,1682241.0,2700517.0,JUN 12,2012-06-15,85.0,1382.5,1796.0,4363.0,SEP 12,2012-09-21,183.0,SPX,0.00134,55.50824800000004,0.006448,62.56934600000003,0.005104,70.70450300000006,7.061097999999994,15.196255000000022,7.062215026475272,15.201430591182106,0.0011741708550401242,0.431328069198413,0.0003646624026454326,0.13395761729832217,29.73704519000908,0.2973704519000908
2012-03-23,1394.0,1559328.0,2697307.0,JUN 12,2012-06-15,84.0,1388.0,2345.0,6454.0,SEP 12,2012-09-21,182.0,SPX,0.0014624999999999,55.50824800000004,0.006448,62.56934600000003,0.005104,70.70450300000006,7.061097999999994,15.196255000000022,7.062302799846244,15.201872865520333,0.0015271055836691971,0.5609775613478684,0.0003979891861902729,0.1462001092127533,41.47774521351151,0.4147774521351151
2012-03-26,1415.0,1456063.0,2702345.0,JUN 12,2012-06-15,81.0,1409.0,2001.0,7592.0,SEP 12,2012-09-21,179.0,SPX,0.001325,55.50824800000004,0.006448,62.56934600000003,0.005104,70.70450300000006,7.061097999999994,15.196255000000022,7.06215054492062,15.20126079413839,0.00150423119580112,0.5525747249881666,0.00036058694446139405,0.13246051021030802,42.01142147778586,0.4201142147778586
2012-03-27,1406.5,1251732.0,2722273.0,JUN 12,2012-06-15,80.0,1400.0,2889.0,9346.0,SEP 12,2012-09-21,178.0,SPX,0.0013,55.65923700000004,0.006448,62.56934600000003,0.005104,70.70450300000006,6.910108999999991,15.04526600000002,6.911107126855548,15.050101381322797,0.0011596019347823727,0.42597622094046345,0.0003537866838470016,0.1299624552907353,29.601376564972814,0.29601376564972814
2012-03-28,1400.25,1752041.0,2726812.0,JUN 12,2012-06-15,79.0,1394.0,4712.0,12951.0,SEP 12,2012-09-21,177.0,SPX,0.0013425,55.99441600000004,0.006448,62.56934600000003,0.005104,70.70450300000006,6.574929999999995,14.710087000000023,6.575898500886765,14.714941788400242,0.0013427697695402863,0.4932623643209215,0.00036535069949494847,0.13421046103896067,35.905190328196085,0.35905190328196085
2012-03-29,1398.25,1826376.0,2730099.0,JUN 12,2012-06-15,78.0,1392.0,820.0,12964.0,SEP 12,2012-09-21,176.0,SPX,0.001305,56.029939000000034,0.006448,62.56934600000003,0.005104,70.70450300000006,6.539406999999997,14.674564000000025,6.5403315086646225,14.679245185916024,0.001344623204533768,0.4939432179919964,0.00035514958145577147,0.13046311155518137,36.348010643681505,0.36348010643681505
2012-03-30,1403.25,1616860.0,2709590.0,JUN 12,2012-06-15,77.0,1397.0,222.0,12961.0,SEP 12,2012-09-21,175.0,SPX,0.00127,56.036763000000036,0.006448,62.56934600000003,0.005104,70.70450300000006,6.532582999999995,14.667740000000023,6.533470251793843,14.672267646131969,0.0013397783661066587,0.49216348142693583,0.00034562833612516997,0.12696551122965427,36.51979701972816,0.36519797019728156
2012-04-02,1412.5,1718252.0,2738339.0,JUN 12,2012-06-15,74.0,1406.5,2749.0,15039.0,SEP 12,2012-09-21,172.0,SPX,0.001315,56.124632000000034,0.006448,62.56934600000003,0.005104,70.70450300000006,6.444713999999998,14.579871000000026,6.445585020999081,14.584451104476111,0.0015073630067676813,0.5537251861595565,0.00035787548649013345,0.13146446442494697,42.22607217346095,0.4222607217346095
2012-04-03,1408.75,1673086.0,2736147.0,JUN 12,2012-06-15,73.0,1402.75,1089.0,15242.0,SEP 12,2012-09-21,171.0,SPX,0.001405,56.46310100000004,0.006448,62.56934600000003,0.005104,70.70450300000006,6.106244999999994,14.241402000000022,6.107114843081139,14.246154177829897,0.0015118412398738013,0.5553702513822127,0.0003823632858599435,0.1404599825607956,41.49102688214171,0.4149102688214171
2012-04-04,1393.25,1826283.0,2706184.0,JUN 12,2012-06-15,72.0,1387.0,870.0,15826.0,SEP 12,2012-09-21,170.0,SPX,0.0014199999999999,56.49793300000004,0.006448,62.56934600000003,0.005104,70.70450300000006,6.071412999999993,14.20657000000002,6.072275140645993,14.211333147219467,0.0013499806585894891,0.495911262338996,0.00038644580494695546,0.141959683449902,35.3951578889094,0.353951578889094
2012-04-05,1390.25,1536406.0,2727847.0,JUN 12,2012-06-15,71.0,1384.0,1227.0,16280.0,SEP 12,2012-09-21,169.0,SPX,0.0014349999999999,56.99321800000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.57612799999999,13.711285000000018,5.5769170608351,13.715903322613592,0.0013533098113309716,0.4971342164072957,0.0003905283639378254,0.14345939899756852,35.367481740972714,0.35367481740972717
2012-04-06,1390.25,197999.0,2740195.0,JUN 12,2012-06-15,70.0,1384.0,465.0,16222.0,SEP 12,2012-09-21,168.0,SPX,0.0014249999999999,56.99321800000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.57612799999999,13.711285000000018,5.576900526066656,13.71584400226252,0.0013532791748631645,0.49712296219463187,0.0003878092111977427,0.1424605265624361,35.46624356321958,0.3546624356321958
2012-04-09,1375.0,1082026.0,2746096.0,JUN 12,2012-06-15,67.0,1368.75,759.0,16599.0,SEP 12,2012-09-21,165.0,SPX,0.0014399999999999,57.02979100000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.539554999999993,13.67471200000002,5.540297300369994,13.67922465496002,0.001368252240288692,0.5026232719427849,0.00039189497214731084,0.14396141833982848,35.866185360295646,0.35866185360295644
2012-04-10,1357.0,2514979.0,2756491.0,JUN 12,2012-06-15,66.0,1351.0,869.0,16599.0,SEP 12,2012-09-21,164.0,SPX,0.0015375,57.03658100000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.532764999999991,13.667922000000019,5.533544774067178,13.67270862018377,0.0015699898577332672,0.5767309681469145,0.00041842372347966617,0.15370667393130594,42.30242942156085,0.42302429421560855
2012-04-11,1364.0,1739768.0,2735723.0,JUN 12,2012-06-15,65.0,1357.75,2576.0,18532.0,SEP 12,2012-09-21,163.0,SPX,0.0014399999999999,57.24271000000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.3266359999999935,13.461793000000021,5.3273284626799935,13.466181544518022,0.001379402165265109,0.5067191627504481,0.0003918981064923166,0.1439625697318714,36.27565930185768,0.36275659301857677
2012-04-12,1386.0,1852924.0,2762959.0,JUN 12,2012-06-15,64.0,1379.75,790.0,18833.0,SEP 12,2012-09-21,162.0,SPX,0.0015125,57.25786700000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.311478999999991,13.44663600000002,5.312193098843324,13.451212058313772,0.0013577247211951082,0.4987560200308561,0.0004116254296067101,0.15120934148817922,34.75466785426769,0.3475466785426769
2012-04-13,1365.0,1925749.0,2760858.0,JUN 12,2012-06-15,63.0,1358.75,979.0,19273.0,SEP 12,2012-09-21,161.0,SPX,0.0014299999999999,57.28123500000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.288110999999994,13.423268000000022,5.288772674888869,13.427560276377298,0.001378386540963561,0.5063460762723285,0.00038918038538637845,0.14296422320315944,36.33818530691691,0.3633818530691691
2012-04-16,1364.0,1959799.0,2769578.0,JUN 12,2012-06-15,60.0,1357.75,357.0,19243.0,SEP 12,2012-09-21,158.0,SPX,0.00139,57.28123500000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.288110999999994,13.423268000000022,5.2887235395241605,13.427362469608578,0.0013792846589741892,0.506675997174192,0.0003783012490994331,0.13896780579162848,36.77081913825635,0.3677081913825635
2012-04-17,1383.5,1847678.0,2781649.0,JUN 12,2012-06-15,59.0,1377.5,1499.0,20385.0,SEP 12,2012-09-21,157.0,SPX,0.0014099999999999,57.286262000000036,0.006448,62.56934600000003,0.005104,70.70450300000006,5.283083999999995,13.418241000000023,5.283694416330495,13.422366550014148,0.001539960572897181,0.5656998022887604,0.00038374465633905785,0.1409674247776131,42.47323775111473,0.4247323775111473
2012-04-18,1378.25,1848186.0,2787008.0,JUN 12,2012-06-15,58.0,1372.0,1177.0,21082.0,SEP 12,2012-09-21,156.0,SPX,0.0014099999999999,57.29228100000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.277064999999993,13.412222000000021,5.277664386632909,13.416319433821021,0.0013651010354212012,0.5014656864812576,0.0003837461589975,0.14096797677459183,36.04977097066657,0.3604977097066657
2012-04-19,1372.5,2631716.0,2792920.0,JUN 12,2012-06-15,57.0,1366.25,1301.0,21711.0,SEP 12,2012-09-21,155.0,SPX,0.00138,57.35951700000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.209828999999992,13.34498600000002,5.210398173818242,13.348950572924187,0.001370790553377077,0.5035557134854569,0.00037558460143127803,0.1379698535870001,36.55858598984568,0.3655858598984568
2012-04-20,1375.25,1808198.0,2779316.0,JUN 12,2012-06-15,56.0,1369.0,814.0,21769.0,SEP 12,2012-09-21,154.0,SPX,0.001355,57.39244200000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.176903999999993,13.312061000000021,5.177449588160438,13.315919094123453,0.0013680324210638695,0.5025425220234623,0.0003687833797696438,0.13547144562966507,36.70710763937972,0.3670710763937972
2012-04-23,1362.75,1848613.0,2808295.0,JUN 12,2012-06-15,53.0,1356.5,2294.0,23474.0,SEP 12,2012-09-21,151.0,SPX,0.00133,57.42102400000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.148321999999993,13.283479000000021,5.148826035024688,13.287184168177202,0.0013804808493227405,0.5071154140369251,0.0003619846769447044,0.13297396295927916,37.41414510776459,0.3741414510776459
2012-04-24,1370.0,1439403.0,2791554.0,JUN 12,2012-06-15,52.0,1363.75,4795.0,25160.0,SEP 12,2012-09-21,150.0,SPX,0.00138,57.42102400000004,0.006448,62.56934600000003,0.005104,70.70450300000006,5.148321999999993,13.283479000000021,5.14883511609266,13.287298000212521,0.001373278903268993,0.5044698012008546,0.00037559179870139126,0.1379724974821437,36.649730371871094,0.3664973037187109
2012-04-25,1387.25,1827184.0,2816352.0,JUN 12,2012-06-15,51.0,1380.75,2584.0,26210.0,SEP 12,2012-09-21,149.0,SPX,0.00137,57.61502400000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.954321999999991,13.089479000000019,4.954802775664073,13.093190049094837,0.0011768292065679198,0.4323046064943379,0.00037287207618907914,0.13697341574292704,29.533119075141084,0.29533119075141084
2012-04-26,1396.75,1666428.0,2852617.0,JUN 12,2012-06-15,50.0,1390.5,1677.0,26944.0,SEP 12,2012-09-21,148.0,SPX,0.00139,57.69267300000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.87667299999999,13.011830000000018,4.877143734407628,13.015547768982794,0.0013472941381142967,0.4949243772664763,0.00037831585291159264,0.13897317045731974,35.595120680915656,0.3559512068091566
2012-04-27,1398.5,1610498.0,2844782.0,JUN 12,2012-06-15,49.0,1392.0,2317.0,28177.0,SEP 12,2012-09-21,147.0,SPX,0.00139,57.71663700000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.85270899999999,12.987866000000018,4.853168052791642,12.991551848138602,0.001167477889846058,0.42886942892304175,0.0003783173133549145,0.13897370694670327,28.98957219763385,0.2898957219763385
2012-04-30,1393.5,1319740.0,2820525.0,JUN 12,2012-06-15,46.0,1387.25,1356.0,29223.0,SEP 12,2012-09-21,144.0,SPX,0.0014,57.74323900000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.826106999999993,12.961264000000021,4.826538668459437,12.964893153920022,0.0013504388518998933,0.4960795782489404,0.00038104294676166717,0.13997496003489815,35.61046182140423,0.35610461821404227
2012-05-01,1400.5,1305365.0,2825580.0,JUN 12,2012-06-15,45.0,1394.0,1385.0,28798.0,SEP 12,2012-09-21,143.0,SPX,0.0014399999999999,57.74736200000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.821983999999993,12.957141000000021,4.822417978559993,12.960846742326021,0.001165873925303762,0.42828021745852485,0.00039192945269839186,0.14397408466471537,28.430613279380946,0.28430613279380945
2012-05-02,1397.5,1679970.0,2818494.0,JUN 12,2012-06-15,44.0,1391.0,1368.0,29020.0,SEP 12,2012-09-21,142.0,SPX,0.0014399999999999,57.90846900000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.660876999999992,12.79603400000002,4.661287157175993,12.799668073656019,0.0011684682293586768,0.42923322711135065,0.00039193102014034586,0.1439746604597189,28.525856665163175,0.28525856665163174
2012-05-03,1386.0,1759554.0,2800522.0,JUN 12,2012-06-15,43.0,1379.5,2759.0,29958.0,SEP 12,2012-09-21,141.0,SPX,0.0014299999999999,58.14875200000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.420593999999994,12.555751000000022,4.420971531007021,12.559267133436313,0.0011782730812994746,0.43283500945694986,0.0003892112983256979,0.14297557897678698,28.98594304801629,0.2898594304801629
2012-05-04,1362.5,2074698.0,2833205.0,JUN 12,2012-06-15,42.0,1356.0,1660.0,30335.0,SEP 12,2012-09-21,140.0,SPX,0.00145,58.18371300000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.3856329999999915,12.52079000000002,4.386003951457909,12.524320167180575,0.0011985756024910366,0.44029307846609506,0.00039465545967343196,0.14497547498207705,29.531760348401804,0.29531760348401803
2012-05-07,1365.75,1606353.0,2826296.0,JUN 12,2012-06-15,39.0,1359.5,1137.0,30400.0,SEP 12,2012-09-21,137.0,SPX,0.0014399999999999,58.20698700000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.362358999999991,12.497516000000019,4.362699264001991,12.500940319384018,0.0013781647716981649,0.5062646100115707,0.0003919388575381877,0.14397753950382405,36.228707050774666,0.36228707050774667
2012-05-08,1358.5,2306906.0,2832476.0,JUN 12,2012-06-15,38.0,1352.0,1637.0,30303.0,SEP 12,2012-09-21,136.0,SPX,0.00147,58.39191300000004,0.006448,62.56934600000003,0.005104,70.70450300000006,4.1774329999999935,12.312590000000021,4.17775709917691,12.316008795823354,0.001202229718736847,0.44163540688292335,0.00040010458377204294,0.14697719403870965,29.465821284421366,0.2946582128442137
2012-05-09,1351.0,2523171.0,2856301.0,JUN 12,2012-06-15,37.0,1344.5,5087.0,32053.0,SEP 12,2012-09-21,135.0,SPX,0.00145,58.77864200000004,0.006448,62.56934600000003,0.005104,70.70450300000006,3.790703999999991,11.925861000000019,3.790986460096658,11.929103343459394,0.0012091288617464002,0.4441697859476572,0.0003946634064118104,0.14497839419209363,29.91913917555636,0.2991913917555636
2012-05-10,1357.5,1836066.0,2842146.0,JUN 12,2012-06-15,36.0,1351.25,1294.0,32229.0,SEP 12,2012-09-21,134.0,SPX,0.00151,59.19066100000004,0.006448,62.56934600000003,0.005104,70.70450300000006,3.37868499999999,11.513842000000018,3.37894009071749,11.517077709430962,0.0013874398104709584,0.5096717671117806,0.00041099349553785913,0.15097720244247886,35.869456466930174,0.3586945646693018
2012-05-11,1350.0,1839116.0,2859612.0,JUN 12,2012-06-15,35.0,1343.5,1401.0,32211.0,SEP 12,2012-09-21,133.0,SPX,0.00155,59.34188300000004,0.006448,62.56934600000003,0.005104,70.70450300000006,3.227462999999993,11.362620000000021,3.2277061803718676,11.365873339045855,0.0012105628278171743,0.444696548994064,0.00042188086934125124,0.15497664588045965,28.97199031136044,0.2897199031136044
2012-05-14,1334.0,1912794.0,2870892.0,JUN 12,2012-06-15,32.0,1327.75,1372.0,32285.0,SEP 12,2012-09-21,130.0,SPX,0.00155,59.47984200000004,0.006448,62.56934600000003,0.005104,70.70450300000006,3.089503999999991,11.224661000000019,3.0897168324977686,11.227802346099324,0.0014120858831181415,0.5187254264515622,0.00042188631788508957,0.15497864738635944,36.37467790652027,0.3637467790652027
2012-05-15,1328.25,2395350.0,2929667.0,JUN 12,2012-06-15,31.0,1321.75,3138.0,33358.0,SEP 12,2012-09-21,129.0,SPX,0.00155,59.72155300000004,0.006448,62.56934600000003,0.005104,70.70450300000006,2.8477929999999887,10.982950000000017,2.847983050630058,10.9860000567396,0.0012305758306052628,0.4520482643039741,0.0004218881340976033,0.15497931456646652,29.706894973750757,0.2970689497375076
2012-05-16,1322.5,2281345.0,2941326.0,JUN 12,2012-06-15,30.0,1316.0,4552.0,35782.0,SEP 12,2012-09-21,128.0,SPX,0.00159,60.175423000000045,0.006448,62.56934600000003,0.005104,70.70450300000006,2.3939229999999867,10.529080000000015,2.3940815973987366,10.532056219946682,0.0012363060906521728,0.45415325779059407,0.0004327759905145001,0.15897893529104087,29.517432249955323,0.2951743224995532
2012-05-17,1301.25,2883903.0,2927847.0,JUN 12,2012-06-15,29.0,1295.0,6520.0,38792.0,SEP 12,2012-09-21,127.0,SPX,0.00165,60.30937300000004,0.006448,62.56934600000003,0.005104,70.70450300000006,2.259972999999988,10.395130000000016,2.2601231940389463,10.398155415960431,0.0014484216028143315,0.5320732418501626,0.0004491069728649322,0.16497807166466896,36.70951701854936,0.36709517018549365
2012-05-18,1290.75,2775704.0,2957278.0,JUN 12,2012-06-15,28.0,1284.5,6774.0,42955.0,SEP 12,2012-09-21,126.0,SPX,0.00167,60.31945400000004,0.006448,62.56934600000003,0.005104,70.70450300000006,2.2498919999999885,10.385049000000016,2.2500381179859885,10.388084030570266,0.0014602056124704,0.5364020617238204,0.0004545520698477912,0.16697831137265798,36.94237503511625,0.3694237503511625
2012-05-21,1315.75,2041257.0,2928492.0,JUN 12,2012-06-15,25.0,1309.25,5222.0,45734.0,SEP 12,2012-09-21,123.0,SPX,0.00162,60.34030600000004,0.006448,62.56934600000003,0.005104,70.70450300000006,2.2290399999999906,10.364197000000019,2.229165383499991,10.367065291519769,0.0012427358117934606,0.45651519616902636,0.0004409503930808967,0.16198177705012531,29.453341911890107,0.2945334191189011
2012-05-22,1314.75,2449047.0,2942926.0,JUN 12,2012-06-15,24.0,1308.5,8330.0,51197.0,SEP 12,2012-09-21,122.0,SPX,0.0016,60.37147800000004,0.006448,62.56934600000003,0.005104,70.70450300000006,2.1978679999999926,10.33302500000002,2.197985219626659,10.33582639788891,0.0014334971460148171,0.5265907883319737,0.00043550910125134124,0.15998293515355394,36.66078531784198,0.36660785317841976
2012-05-23,1315.75,2555000.0,2971911.0,JUN 12,2012-06-15,23.0,1309.25,14867.0,61413.0,SEP 12,2012-09-21,121.0,SPX,0.0015199999999999,60.42383800000004,0.006448,62.56934600000003,0.005104,70.70450300000006,2.1455079999999924,10.28066500000002,2.1456121763328815,10.283291138759465,0.001242646949648929,0.45648255293225964,0.000413737599259667,0.1519852405443675,30.449731238789212,0.3044973123878921
2012-05-24,1322.5,2171122.0,2962701.0,JUN 12,2012-06-15,22.0,1316.0,8225.0,65353.0,SEP 12,2012-09-21,120.0,SPX,0.001565,60.63080600000004,0.006448,62.56934600000003,0.005104,70.70450300000006,1.938539999999989,10.073697000000017,1.9386326999058223,10.076324555967517,0.0012365177333457655,0.4542310040861996,0.0004259870368510388,0.15648503394527954,29.77459701409201,0.2977459701409201
2012-05-25,1315.0,1519593.0,2951359.0,JUN 12,2012-06-15,21.0,1308.5,4306.0,65600.0,SEP 12,2012-09-21,119.0,SPX,0.00161,60.63387700000004,0.006448,62.56934600000003,0.005104,70.70450300000006,1.9354689999999906,10.070626000000019,1.935559886398449,10.073305765604657,0.0012436036576819465,0.45683399669949054,0.00043823662005526565,0.1609848808366282,29.584911586286232,0.29584911586286233
2012-05-29,1333.5,2235310.0,2959600.0,JUN 12,2012-06-15,17.0,1327.0,13363.0,74426.0,SEP 12,2012-09-21,115.0,SPX,0.0016,60.84763000000004,0.006448,62.56934600000003,0.005104,70.70450300000006,1.7217159999999936,9.856873000000022,1.721781042604438,9.859391978655577,0.0012264711071239276,0.45054040669858564,0.0004355226493997222,0.15998791202438772,29.05524946741979,0.2905524946741979
2012-05-30,1308.5,2313601.0,2979748.0,JUN 12,2012-06-15,16.0,1302.0,7936.0,77698.0,SEP 12,2012-09-21,114.0,SPX,0.0016,61.247411000000035,0.006448,62.56934600000003,0.005104,70.70450300000006,1.3219349999999963,9.457092000000024,1.3219820021333297,9.459487796640024,0.0012501743114767816,0.4592477062567769,0.00043552458491835644,0.15998862303123298,29.925908322554395,0.29925908322554395
2012-05-31,1309.25,2745153.0,2961742.0,JUN 12,2012-06-15,15.0,1302.5,21760.0,89473.0,SEP 12,2012-09-21,113.0,SPX,0.001605,61.389193000000034,0.006448,62.56934600000003,0.005104,70.70450300000006,1.1801529999999971,9.315310000000025,1.1801924613659345,9.317656487775233,0.001058785148870145,0.3889414832584206,0.00043688744981840166,0.1604892672802292,22.84522159781914,0.2284522159781914
2012-06-01,1274.0,3276495.0,3008101.0,JUN 12,2012-06-15,14.0,1267.25,50952.0,122063.0,SEP 12,2012-09-21,112.0,SPX,0.00156,61.44245400000003,0.006448,62.56934600000003,0.005104,70.70450300000006,1.126891999999998,9.262049000000026,1.1269261823906647,9.26429659055736,0.0010880253405989304,0.39968277817919895,0.0004246409051182898,0.15599053657406564,24.36922416051333,0.2436922416051333
2012-06-04,1273.0,2334031.0,2960597.0,JUN 12,2012-06-15,11.0,1266.25,74489.0,158933.0,SEP 12,2012-09-21,109.0,SPX,0.00157,61.48026200000003,0.006448,62.56934600000003,0.005104,70.70450300000006,1.0890839999999997,9.224241000000028,1.089110122889833,9.226433422725485,0.0010888746232999846,0.3999947595795862,0.00042736838707768676,0.15699246872241554,24.300229085717064,0.24300229085717065
2012-06-05,1285.0,2034610.0,2921466.0,JUN 12,2012-06-15,10.0,1278.5,108815.0,235101.0,SEP 12,2012-09-21,108.0,SPX,0.00159,61.51967200000003,0.006448,62.56934600000003,0.005104,70.70450300000006,1.049674000000003,9.184831000000031,1.0496971803008364,9.187021582193532,0.0012731424030365535,0.4676849643807747,0.0004328142173721794,0.15899297781018837,30.86919865705864,0.3086919865705864
2012-06-06,1315.5,2836135.0,2773548.0,JUN 12,2012-06-15,9.0,1309.0,238590.0,405005.0,SEP 12,2012-09-21,107.0,SPX,0.00161,61.87625700000003,0.006448,62.56934600000003,0.005104,70.70450300000006,0.6930890000000005,8.828246000000028,0.6931029484161255,8.830358280470056,0.001243932465826214,0.4569547833647317,0.0004382601378070117,0.160993520010739,29.596126335399276,0.29596126335399275
2012-06-07,1316.75,2577317.0,2482306.0,JUN 12,2012-06-15,8.0,1310.0,989978.0,787312.0,SEP 12,2012-09-21,106.0,SPX,0.001595,61.93995700000003,0.006448,62.56934600000003,0.005104,70.70450300000006,0.6293890000000033,8.764546000000031,0.6294001541717255,8.766604085822559,0.0010530025985593383,0.3868172811034304,0.00043417905520914957,0.15949434681152433,22.732293429190605,0.22732293429190606
2012-06-08,1328.75,1334013.0,2040231.0,JUN 12,2012-06-15,7.0,1322.0,1933113.0,1254021.0,SEP 12,2012-09-21,105.0,SPX,0.00159,61.96567600000003,0.006448,62.56934600000003,0.005104,70.70450300000006,0.603670000000001,8.738827000000029,0.6036793317320844,8.740853315510655,0.0010434950497717477,0.3833247121610502,0.00043281995198296563,0.15899508440190574,22.432962775914444,0.22432962775914445
