Date,Term1_Futures_Price,Term1_Volume,Term1_OpenInterest,Term1_ContractSpec,Term1_SettlementDate,Term1_TTM,Term2_Futures_Price,Term2_Volume,Term2_OpenInterest,Term2_ContractSpec,Term2_SettlementDate,Term2_TTM,Index,OIS,CumDiv_current,Daily_Div_x,CumDiv_Term1,Daily_Div_y,CumDiv_Term2,Div_Sum1,Div_Sum2,Div_Sum1_Comp,Div_Sum2_Comp,implied_forward_raw,cal_INDU_rf,ois_fwd_raw,ois_fwd_INDU,spread_INDU,spread_INDU_filtered
2012-07-18,12860.0,107062.0,89220.0,SEP 12,2012-09-21,65.0,12781.0,7.0,81.0,DEC 12,2012-12-21,156.0,INDU,0.0014299999999999,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.1628544187442,165.99524192906557,0.0015341639719146372,0.606922010867329,0.0003613789161938108,0.14296308772502406,46.395892314230494,0.4639589231423049
2012-07-19,12880.0,113531.0,89853.0,SEP 12,2012-09-21,64.0,12801.0,2.0,81.0,DEC 12,2012-12-21,155.0,INDU,0.0014299999999999,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.16272104307122,165.99491234618694,0.0015317789488258349,0.6059784852497808,0.0003613803513062841,0.14296365546182668,46.30148297879542,0.46301482978795416
2012-07-20,12773.0,119046.0,86520.0,SEP 12,2012-09-21,63.0,12692.0,24.0,84.0,DEC 12,2012-12-21,154.0,INDU,0.0014199999999999,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.16252890748635,165.99422782790054,0.0013887440194211287,0.5493932384523147,0.0003588552689102187,0.14196472176667993,40.742851668563475,0.40742851668563473
2012-07-23,12645.0,145126.0,85857.0,SEP 12,2012-09-21,60.0,12565.0,7.0,86.0,DEC 12,2012-12-21,151.0,INDU,0.0014249999999999,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.16215955946885,165.99342000413162,0.0014813577901460206,0.5860316532445796,0.0003601228041674176,0.14246616428601136,44.35654889585683,0.4435654889585683
2012-07-24,12524.0,141548.0,79017.0,SEP 12,2012-09-21,59.0,12445.0,31.0,102.0,DEC 12,2012-12-21,150.0,INDU,0.00145,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.1621642229539,165.9939558644063,0.0015750564866681138,0.6230992694511219,0.0003664406972176959,0.14496555054765992,47.813371890346204,0.478133718903462
2012-07-25,12637.0,132355.0,79120.0,SEP 12,2012-09-21,58.0,12556.0,47.0,138.0,DEC 12,2012-12-21,149.0,INDU,0.001325,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.16135277655184,165.98932902784097,0.0014033178386383405,0.5551587053953875,0.00033485907244523716,0.13247172096734655,42.268698442804094,0.4226869844280409
2012-07-26,12825.0,157812.0,87719.0,SEP 12,2012-09-21,57.0,12744.0,30.0,154.0,DEC 12,2012-12-21,148.0,INDU,0.00145,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.16189374081989,165.99328747954758,0.001383118974590536,0.5471679459918604,0.00036644364842342014,0.14496671805761677,40.22012279342436,0.4022012279342436
2012-07-27,13033.0,151369.0,93770.0,SEP 12,2012-09-21,56.0,12952.0,31.0,170.0,DEC 12,2012-12-21,147.0,INDU,0.00146,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.16181073078566,165.9932920890983,0.0013611649700162598,0.5384828452811578,0.0003689717579695717,0.14596684930664378,39.251599597451396,0.392515995974514
2012-07-30,13001.0,104687.0,95381.0,SEP 12,2012-09-21,53.0,12920.0,6.0,168.0,DEC 12,2012-12-21,144.0,INDU,0.00136,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.16090788007621,165.98896372094407,0.0013642360211616467,0.5396977666133987,0.00034370895960633696,0.13597277522888057,40.372499138451815,0.4037249913845182
2012-07-31,12949.0,104423.0,97984.0,SEP 12,2012-09-21,52.0,12868.0,3.0,167.0,DEC 12,2012-12-21,143.0,INDU,0.00136,794.3675790000001,0.0,861.5217640000002,0.0,960.3114060000001,67.1541850000001,165.94382700000006,67.16078103328233,165.98865027149307,0.0013696718670062058,0.5418482111233341,0.00034371025780699505,0.13597328880276727,40.58749223205669,0.4058749223205669
2012-08-01,12923.0,109956.0,99899.0,SEP 12,2012-09-21,51.0,12844.0,9.0,166.0,DEC 12,2012-12-21,142.0,INDU,0.00146,796.259662,0.0,861.5217640000002,0.0,960.3114060000001,65.26210200000014,164.0517440000001,65.26885118904865,164.0989817882863,0.0015267724148950723,0.6039978784200286,0.00036897923834966484,0.14596980857788938,45.80280698421392,0.45802806984213923
2012-08-02,12831.0,161519.0,93283.0,SEP 12,2012-09-21,50.0,12750.0,54.0,189.0,DEC 12,2012-12-21,141.0,INDU,0.00139,796.259662,0.0,861.5217640000002,0.0,960.3114060000001,65.26210200000014,164.0517440000001,65.26840160567932,164.09640025181477,0.0013824152918464616,0.5468895660051937,0.0003512932919893519,0.13897317045732605,40.79163955478676,0.4079163955478676
2012-08-03,13055.0,109320.0,97910.0,SEP 12,2012-09-21,49.0,12975.0,29.0,195.0,DEC 12,2012-12-21,140.0,INDU,0.0014399999999999,797.962537,0.0,861.5217640000002,0.0,960.3114060000001,63.55922700000019,162.34886900000015,63.565455804246184,162.39432668332017,0.0014352842879434835,0.5678047732523671,0.0003639286699805844,0.14397178153078063,42.38329917215865,0.4238329917215865
2012-08-06,13067.0,72418.0,101801.0,SEP 12,2012-09-21,46.0,12987.0,33.0,198.0,DEC 12,2012-12-21,137.0,INDU,0.0014299999999999,797.962537,0.0,861.5217640000002,0.0,960.3114060000001,63.55922700000019,162.34886900000015,63.565033841600275,162.39304367628594,0.0014339070547353394,0.567259933741453,0.0003614061852810213,0.14297387549578866,42.42860582456643,0.42428605824566434
2012-08-07,13119.0,75638.0,104524.0,SEP 12,2012-09-21,45.0,13036.0,28.0,200.0,DEC 12,2012-12-21,136.0,INDU,0.0014299999999999,797.962537,0.0,861.5217640000002,0.0,960.3114060000001,63.55922700000019,162.34886900000015,63.56490760591331,162.3927212333934,0.0012006626736462689,0.4749874313325899,0.0003614076206099881,0.14297444331823705,33.201298801435286,0.33201298801435286
2012-08-08,13120.0,82212.0,106209.0,SEP 12,2012-09-21,44.0,13035.0,32.0,191.0,DEC 12,2012-12-21,135.0,INDU,0.00147,807.404032,0.0,861.5217640000002,0.0,960.3114060000001,54.11773200000016,152.90737400000012,54.122593576258154,152.94951909495887,0.0010495519090920613,0.4152073486518045,0.00037151658418710376,0.14697359374434874,26.823375490745573,0.2682337549074557
2012-08-09,13138.0,82555.0,105328.0,SEP 12,2012-09-21,43.0,13051.0,61.0,168.0,DEC 12,2012-12-21,134.0,INDU,0.0014399999999999,811.717982,0.0,861.5217640000002,0.0,960.3114060000001,49.80378200000018,148.59342400000014,49.808065125252185,148.63324703763215,0.0008966753120749349,0.35472869488678743,0.0003639374027666342,0.14397523625932782,21.075345862745962,0.21075345862745962
2012-08-10,13172.0,88439.0,106776.0,SEP 12,2012-09-21,42.0,13084.0,21.0,174.0,DEC 12,2012-12-21,133.0,INDU,0.0014399999999999,811.717982,0.0,861.5217640000002,0.0,960.3114060000001,49.80378200000018,148.59342400000014,49.80796551768818,148.63294985078412,0.0008187219449358185,0.32389000019438974,0.0003639388582719061,0.1439758120636112,17.991418813077853,0.17991418813077853
2012-08-13,13137.0,89320.0,104914.0,SEP 12,2012-09-21,39.0,13050.0,58.0,160.0,DEC 12,2012-12-21,130.0,INDU,0.0014099999999999,815.0475260000001,0.0,861.5217640000002,0.0,960.3114060000001,46.47423800000013,145.26388000000009,46.47778746992737,145.30086176278343,0.0008968099680111141,0.35478196536703416,0.00035636223233548314,0.14097846553931204,21.380349982772213,0.21380349982772212
2012-08-14,13133.0,89230.0,104038.0,SEP 12,2012-09-21,38.0,13048.0,80.0,146.0,DEC 12,2012-12-21,129.0,INDU,0.00139,816.5961510000001,0.0,861.5217640000002,0.0,960.3114060000001,44.92561300000011,143.71525500000007,44.928908792887135,143.7510460866307,0.00104888540448278,0.4149436764986822,0.0003513095661906718,0.13897960860290312,27.59640678957791,0.2759640678957791
2012-08-15,13135.0,80307.0,108357.0,SEP 12,2012-09-21,37.0,13050.0,27.0,145.0,DEC 12,2012-12-21,128.0,INDU,0.0014099999999999,831.1145110000001,0.0,861.5217640000002,0.0,960.3114060000001,30.407253000000082,129.19689500000004,30.409456258873707,129.22928035501337,0.0010497071239641276,0.4152687523374571,0.00035636502343527887,0.14097956971065978,27.42891826267973,0.2742891826267973
