term,estimate,se,ci_low,ci_high,n,event,tenor,spec
"bin_[-60,-41]",164.1395690158449,37.05687449704259,91.50809500164142,236.77104303004836,14,2020-04-01,10,DIRECT
"bin_[1,20]",10.62283696978287,6.680189609549417,-2.4703346649339863,23.716008604499727,14,2020-04-01,10,DIRECT
"bin_[21,40]",4.2591511144829965,2.6346080972279036,-0.9046807560836942,9.422982985049687,14,2020-04-01,10,DIRECT
"bin_[41,60]",13.548309462329918,8.715244123175552,-3.5335690190941627,30.630187943754,14,2020-04-01,10,DIRECT
"bin_[-40,-21]",-24.87932403003059,2.135948297917301,-29.0657826939485,-20.692865366112677,14,2020-04-01,20,TOTAL
"bin_[-60,-41]",-32.04605210813655,3.136220008595973,-38.19304332498466,-25.899060891288443,14,2020-04-01,20,TOTAL
"bin_[1,20]",-11.271974125427722,1.2939069499387823,-13.808031747307735,-8.735916503547708,14,2020-04-01,20,TOTAL
"bin_[21,40]",-0.12351379752074543,1.1861189157217282,-2.4483068723353325,2.2012792772938417,14,2020-04-01,20,TOTAL
"bin_[41,60]",-15.22465803856047,1.5870654246747413,-18.335306270922963,-12.114009806197977,14,2020-04-01,20,TOTAL
"bin_[-40,-21]",19.956043357143784,4.019280125077649,12.078254311991593,27.833832402295975,14,2020-04-01,20,DIRECT
"bin_[-60,-41]",13.224324259900811,3.902290615289973,5.575834653932464,20.87281386586916,14,2020-04-01,20,DIRECT
"bin_[1,20]",-7.922704923407817,0.7034603315995613,-9.301487173342958,-6.543922673472677,14,2020-04-01,20,DIRECT
"bin_[21,40]",1.718031625625244,0.27743857495522656,1.174252018713,2.2618112325374877,14,2020-04-01,20,DIRECT
"bin_[41,60]",-12.565410177224244,0.9177626503440269,-14.364224971898537,-10.766595382549951,14,2020-04-01,20,DIRECT
"bin_[-40,-21]",16.741010209340605,0.7678125644419448,15.236097583034393,18.245922835646816,15,2021-03-19,2,TOTAL
"bin_[-60,-41]",21.351581388492008,3.1407394566613007,15.195732053435858,27.507430723548158,15,2021-03-19,2,TOTAL
"bin_[1,20]",12.326344669027606,3.5152650373355767,5.436425195849876,19.216264142205336,15,2021-03-19,2,TOTAL
"bin_[21,40]",11.263266791360714,4.599571538354319,2.248106576186247,20.278427006535182,15,2021-03-19,2,TOTAL
"bin_[41,60]",12.937099406834676,4.391986264125047,4.328806329149584,21.545392484519766,15,2021-03-19,2,TOTAL
"bin_[-40,-21]",6.661085353760853,2.117691663626949,2.5104096930520328,10.811761014469674,15,2021-03-19,2,DIRECT
"bin_[-60,-41]",22.291091413180702,2.5469884227980666,17.298994104496494,27.28318872186491,15,2021-03-19,2,DIRECT
"bin_[1,20]",9.96197604651047,1.1996092638211924,7.610741889420932,12.313210203600008,15,2021-03-19,2,DIRECT
"bin_[21,40]",9.792871118348637,1.432236007394268,6.985688543855872,12.600053692841403,15,2021-03-19,2,DIRECT
