strategy,series_id,tenor,regime,N_days,mean_W,median_W,p5_W,p95_W,mean_absW,share_absW_le_5,share_absW_le_10
eq_spot_fut,eq_SPX,index,post,189,50.500824852398466,40.32843397972112,34.896445130481936,76.7225314387012,50.500824852398466,0.0,0.0
eq_spot_fut,eq_SPX,index,pre,309,35.32122889646965,28.8614405292118,7.937316541191091,69.8791075161698,35.43859486067009,0.02912621359223301,0.061488673139158574
eq_spot_fut,eq_SPX,index,relief,248,48.7492569981612,41.11741269731043,32.31233655689066,75.52565226299076,48.7492569981612,0.0,0.0
