report_date,total_assets,total_reserves,total_ust,n_banks,median_slr,mean_slr,agg_reserves_share,agg_ust_share,agg_exempt_share
2020-03-31,22766024072.0,100773991.0,106357965.0,353,8.6425,12.243500000000001,0.004426508145703941,0.004671784790512014,0.009098292936215955
2020-06-30,23297324197.0,117240370.0,122735372.0,350,11.356,14.48885221674877,0.005032353458647284,0.0052682175413005005,0.010300570999947785
2020-09-30,23305461206.0,128249019.0,133323975.0,348,12.006499999999999,15.377641509433962,0.005502959922843416,0.005720718153634981,0.011223678076478397
2020-12-31,24083759711.0,185398428.0,189477044.0,348,12.099499999999999,15.312634259259259,0.007698068334211176,0.007867419633549092,0.015565487967760267
2021-03-31,25073765062.0,284438570.0,280513249.0,349,6.6665,9.767898876404495,0.011344070956103625,0.011187520035637798,0.022531590991741422
2021-06-30,25301922946.0,428716893.0,428233535.0,347,7.8919999999999995,11.21499,0.016944043894014632,0.01692494028671049,0.03386898418072512
2021-09-30,25756143220.0,457801896.0,455271118.0,346,5.825,8.9331387283237,0.017774473922186864,0.017676214723269426,0.03545068864545629
2021-12-31,26003542957.0,476799702.0,472461317.0,351,4.703,8.088845528455284,0.01833595148124415,0.018169113254346603,0.03650506473559075
