event,strategy,spec,ref_bin,bin,bin_mid,estimate,se,ci_low,ci_high,nobs
2020-04-01,cip,TOTAL,"bin_[-20,-1]","bin_[-60,-41]",-50.5,-120.81149311507669,505.389988317662,-1111.3758702176942,869.7528839875408,968
2020-04-01,cip,TOTAL,"bin_[-20,-1]","bin_[-40,-21]",-30.5,-567.0274558193004,409.23377488703045,-1369.12565459788,235.0707429592793,968
2020-04-01,cip,TOTAL,"bin_[-20,-1]","bin_[0,0]",0.0,-2155.9189176514574,785.6175943310824,-3695.729402540379,-616.108432762536,968
2020-04-01,cip,TOTAL,"bin_[-20,-1]","bin_[1,20]",10.5,-1990.2904685767403,737.2577253579568,-3435.315610278336,-545.2653268751449,968
2020-04-01,cip,TOTAL,"bin_[-20,-1]","bin_[21,40]",30.5,-2802.076946464087,715.34900961241,-4204.1610053044105,-1399.9928876237636,968
2020-04-01,cip,TOTAL,"bin_[-20,-1]","bin_[41,60]",50.5,-2140.325645426365,434.30931276658634,-2991.5718984488744,-1289.0793924038558,968
2020-04-01,cip,DIRECT,"bin_[-20,-1]","bin_[-60,-41]",-50.5,-442.68840259147294,506.582921450709,-1435.5909286348626,550.2141234519167,968
2020-04-01,cip,DIRECT,"bin_[-20,-1]","bin_[-40,-21]",-30.5,-372.7138846266618,486.7196756147503,-1326.6844488315724,581.2566795782488,968
2020-04-01,cip,DIRECT,"bin_[-20,-1]","bin_[0,0]",0.0,-2168.3004370956505,842.139918889887,-3818.894678119829,-517.706196071472,968
2020-04-01,cip,DIRECT,"bin_[-20,-1]","bin_[1,20]",10.5,-2187.555159269611,921.7022153315708,-3994.09150131949,-381.01881721973245,968
2020-04-01,cip,DIRECT,"bin_[-20,-1]","bin_[21,40]",30.5,-3475.1406650650324,892.4164067356044,-5224.276822266816,-1726.004507863248,968
2020-04-01,cip,DIRECT,"bin_[-20,-1]","bin_[41,60]",50.5,-3307.128206290971,779.0330714586992,-4834.033026350021,-1780.2233862319206,968
2020-04-01,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[-60,-41]",-50.5,34.10669337348057,13.470776990574905,7.703970471953756,60.50941627500738,363
2020-04-01,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[-40,-21]",-30.5,28.578123600572606,12.212020478473104,4.642563462765324,52.51368373837989,363
2020-04-01,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[0,0]",0.0,57.95002297176853,18.848288099784256,21.00737829619139,94.89266764734568,363
2020-04-01,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[1,20]",10.5,16.990613098503204,10.22774250468452,-3.055762210678452,37.03698840768486,363
2020-04-01,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[21,40]",30.5,-15.27145538477485,11.295007555559824,-37.4096701936721,6.866759424122403,363
2020-04-01,eq_spot_fut,TOTAL,"bin_[-20,-1]","bin_[41,60]",50.5,-10.982724893809655,9.38907611017744,-29.385314069757435,7.419864282138127,363
2020-04-01,eq_spot_fut,DIRECT,"bin_[-20,-1]","bin_[-60,-41]",-50.5,35.509762438947305,13.930354966630208,8.206266704352096,62.813258173542515,363
