event,window,spec,n,n_treasury_series,n_nontreasury_series,r2,coef_post,se_post,t_post,coef_post_x_treas,se_post_x_treas,t_post_x_treas,coef_VIX,se_VIX,coef_HY_OAS,se_HY_OAS,coef_BAA10Y,se_BAA10Y,coef_SOFR_rate,se_SOFR_rate,coef_spr_tgcr,se_spr_tgcr,coef_issu_7_bil,se_issu_7_bil,coef_issu_14_bil,se_issu_14_bil,coef_issu_30_bil,se_issu_30_bil
2020-04-01,20,TOTAL,697,6,11,0.6127346646194374,-0.8353110783098978,4.768376616199959,-0.17517724490805398,-2.1646445361597144,6.127040488062466,-0.3532936562729052,0.27937349228370245,0.20144646515822168,-3.694392354959312,3.10617429626041,25.195454122255402,9.717270541229512,,,,,,,,,,
2020-04-01,20,DIRECT,697,6,11,0.6141180881717414,1.4520075194399524,7.027493547460498,0.20661812204219804,-2.2281297863938923,6.14344944757899,-0.362683831844983,0.24846354836327095,0.1733457641484181,-4.230541111704403,3.016513675040145,29.21871682990754,9.154351599812278,2.2000816220023496,7.933360857310085,-167.8842052411389,111.29179771559753,-0.00375026169460544,0.034241553844901886,-0.00223342836565279,0.034320512313156075,-0.02948988490639993,0.05386996868644612
2020-04-01,60,TOTAL,2057,6,11,0.5475549374422377,-7.076785129540623,3.0541897231149027,-2.3170745012929848,-4.540400644454397,3.0031267404477453,-1.5118911177812813,0.2133696032796597,0.1304442726419647,1.0226100695314173,2.5099663820673777,12.280611703327793,8.282008942252103,,,,,,,,,,
2020-04-01,60,DIRECT,2057,6,11,0.5501789431100207,-2.7608891125461907,5.541071815850375,-0.49825903801654364,-4.524104009073837,2.9951385825622814,-1.5104823647938042,0.2141580745666059,0.12940638744318206,0.9491075631410912,2.6001733703748267,15.54771701286015,8.992837189916024,4.710051390476162,4.8726678709172235,-39.795636896113805,94.99880750396818,0.0011380188688735532,0.013470791478506706,0.006270436458808397,0.014449802428040752,-0.04539261084088987,0.023594934723212606
2021-03-31,20,TOTAL,697,6,11,0.9567071635391761,-2.615809596311123,0.7703210123760641,-3.3957396387807575,3.909146255445733,0.9186531918575647,4.255301445740623,0.07374321691053401,0.1047289022249562,-2.9011770751043446,2.2948804187193113,-0.07711162976684305,4.302946076768799,,,,,,,,,,
2021-03-31,20,DIRECT,697,6,11,0.9573119025529544,-2.276910515601485,0.6836200781389176,-3.3306665330838876,3.903578525536446,0.920777353903837,4.239438023737629,-0.10032937386970853,0.09669430451838561,-4.760042107718576,2.3273324747227213,10.33137815963847,4.810439061874137,141.87616094670318,72.22715036263494,53.65722506345321,92.6849264695084,0.005850604336735912,0.0029209365454999094,-0.0011843435959986404,0.003092730309325355,-0.01634679438180027,0.007430803385741349
2021-03-31,60,TOTAL,2057,6,11,0.8909802187233219,-3.086214884248492,0.8298884124588881,-3.7188311559915657,3.8364634236800255,0.88852750088234,4.317776793481663,-0.050111717838520184,0.06168064802418755,8.604336304539558,2.6977487132030435,-12.886582449113462,4.626387115839624,,,,,,,,,,
2021-03-31,60,DIRECT,2057,6,11,0.8913784624050876,-3.2293130139053643,0.8457695258332505,-3.818195046367805,3.837300750404128,0.8849327591032772,4.336262513654205,-0.04191485958024126,0.06078275611056762,7.6013060704043465,2.474484587153792,-13.17100343136545,5.3641019433633135,0.4936236254164741,13.984820357862548,-19.036167283130613,40.496308414385176,-0.0009100747415507275,0.002445765133831483,0.0035604526989864403,0.00280809110351595,-0.0031523054287052386,0.004023763998406696
